Product_Group,Product_line,Customer_region,Customer_country,Quarter_year,Volume_kg,Revenue_eur,Gross Margin_eur
PLY,PLY 310S,South America,Colombia,Q3 2022,221564.4,438828.2328,175148.8745
PLY,PLY 310S,South America,Colombia,Q3 2022,167055.6,270991.2862,80538.4986
PLY,PLY 310S,South America,Colombia,Q3 2022,205978.8,436489.6695,171710.564
PLY,PLY 310S,South America,Colombia,Q4 2022,83068.8,152709.4183,43753.4796
PLY,PLY 310S,South America,Colombia,Q4 2022,92860.8,180565.0926,68758.1493
PLY,PLY 310S,South America,Colombia,Q4 2022,145927.32,149747.0286,-19707.0729
PLY,PLY 310S,South America,Colombia,Q3 2022,17180.1,21713.808,6757.7395
PLY,PLY 310S,South America,Colombia,Q3 2022,32825,64470.6765,20397.887
PLY,PLY 310S,South America,Colombia,Q3 2022,14291.5,30467.0985,9689.1735
PLY,PLY 310S,South America,Colombia,Q4 2022,15780.24,21471.653,3200.987
PLY,PLY 310S,South America,Colombia,Q4 2022,19493,46537.1465,8917.422
PLY,PLY 310S,South America,Colombia,Q4 2022,11615,26491.2725,9687.53
PLY,PLY 310S,South America,Ecuador,Q3 2022,0,0,30.3222
PLY,PLY 310S,South America,Ecuador,Q3 2022,34680,95360.603,46930.6079
PLY,PLY 310S,South America,Ecuador,Q3 2022,74460,204611.8582,98894.2354
PLY,PLY 310S,South America,Ecuador,Q4 2022,39729,39157.4741,13667.2127
PLY,PLY 310S,South America,Ecuador,Q4 2022,0,0,118.2042
PLY,PLY 310S,South America,Peru,Q3 2022,117810,250344.3997,87553.6647
PLY,PLY 310S,South America,Peru,Q3 2022,159885,305179.1981,105404.9239
PLY,PLY 310S,South America,Peru,Q3 2022,106449.24,221468.6637,85543.4949
PLY,PLY 310S,South America,Peru,Q4 2022,0,-44.6976,-2854.4966
PLY,PLY 310S,South America,Peru,Q4 2022,48960,101672.3348,31747.518
PLY,PLY 310S,South America,Peru,Q4 2022,34680,80145.3285,30806.9478
PLY,PLY 310S,South America,Paraguay,Q3 2022,40602,56852.1515,15383.236
PLY,PLY 310S,South America,Paraguay,Q3 2022,0,0,-5143.5375
PLY,PLY 310S,South America,Paraguay,Q3 2022,47389.2,66954.48,11860.541
PLY,PLY 310S,South America,Paraguay,Q4 2022,0,0,1919.247
PLY,PLY 310S,South America,Paraguay,Q4 2022,36360,40698,2784.1745
PLY,PLY 310S,South America,Uruguay,Q3 2022,11018.04,23305.8602,9464.8332
PLY,PLY 310S,South America,Uruguay,Q3 2022,0,0,30.1185
PLY,PLY 310S,South America,Uruguay,Q3 2022,0,0,-164.3568
PLY,PLY 310S,South America,Uruguay,Q4 2022,27540,62821.7493,23197.9283
PLY,PLY 310S,South America,Uruguay,Q4 2022,12786.72,30414.7283,12513.7081
PLY,PLY 310S,South America,Uruguay,Q4 2022,0,0,508.1345
TIMBER,TIMBER 420/4021,Asia Pacific,China,Q4 2022,102,158.3913,95.1667
TIMBER,TIMBER 420/4021,Asia Pacific,China,Q4 2022,255,439.4197,266.7209
TIMBER,TIMBER 420/4021,Asia Pacific,China,Q3 2022,442381.01,306412.183,18447.6035
TIMBER,TIMBER 420/4021,Asia Pacific,China,Q3 2022,456376.58,260852.368,84964.523
TIMBER,TIMBER 420/4021,Asia Pacific,China,Q3 2022,637307.98,411506.522,178216.6845
TIMBER,TIMBER 420/4021,Asia Pacific,China,Q4 2022,386187.64,233737.8005,57197.9515
TIMBER,TIMBER 420/4021,Asia Pacific,China,Q4 2022,652183.26,612831.947,-21792.8765
TIMBER,TIMBER 420/4021,Asia Pacific,China,Q4 2022,535046.49,421397.162,21644.8
TIMBER,TIMBER 420/4021,Asia Pacific,Indonesia,Q3 2022,16927.6,17396.7895,10660.1115
TIMBER,TIMBER 420/4021,Asia Pacific,Indonesia,Q3 2022,44302.64,46513.7385,24372.611
TIMBER,TIMBER 420/4021,Asia Pacific,Indonesia,Q3 2022,58030.56,50144.705,23961.4605
TIMBER,TIMBER 420/4021,Asia Pacific,Indonesia,Q4 2022,47472.02,49375.6325,29619.043
TIMBER,TIMBER 420/4021,Asia Pacific,Indonesia,Q4 2022,52419,50508.973,28188.3525
TIMBER,TIMBER 420/4021,Asia Pacific,Indonesia,Q4 2022,77065.02,83271.8605,42888.605
TIMBER,TIMBER 420/4021,Asia Pacific,New Zealand,Q3 2022,10049.5,35807.8465,27230.6195
TIMBER,TIMBER 420/4021,Asia Pacific,New Zealand,Q3 2022,16968,65466.077,45651.49
TIMBER,TIMBER 420/4021,Asia Pacific,New Zealand,Q3 2022,7827.5,22929.0575,19561.7635
TIMBER,TIMBER 420/4021,Asia Pacific,New Zealand,Q4 2022,23482.5,101883.1965,63250.658
TIMBER,TIMBER 420/4021,Asia Pacific,New Zealand,Q4 2022,16816.5,65545.2975,44345.5345
TIMBER,TIMBER 420/4021,Asia Pacific,New Zealand,Q4 2022,24543,106185.4425,73918.911
TIMBER,TIMBER 420/4021,Asia Pacific,Thailand,Q3 2022,44458.18,44333.935,20288.9125
TIMBER,TIMBER 420/4021,Asia Pacific,Thailand,Q3 2022,38638.56,42938.537,20663.64
TIMBER,TIMBER 420/4021,Asia Pacific,Thailand,Q3 2022,42839.15,43509.05,19928.6535
TIMBER,TIMBER 420/4021,Asia Pacific,Thailand,Q4 2022,47355.87,48658.867,23179.601
TIMBER,TIMBER 420/4021,Asia Pacific,Thailand,Q4 2022,49818.25,51607.8855,27748.5785
TIMBER,TIMBER 420/4021,Asia Pacific,Thailand,Q4 2022,47943.69,53896.8915,31110.4575
TIMBER,TIMBER 420/4021,EMEA,Austria,Q3 2022,5083.33,17344.4825,7505.2945
TIMBER,TIMBER 420/4021,EMEA,Austria,Q3 2022,4200.59,11751.4145,5635.172
TIMBER,TIMBER 420/4021,EMEA,Austria,Q3 2022,7019.5,20808.382,11558.6215
TIMBER,TIMBER 420/4021,EMEA,Austria,Q4 2022,5374.21,16238.4545,7789.734
TIMBER,TIMBER 420/4021,EMEA,Austria,Q4 2022,5262.1,14120.2965,7314.411
TIMBER,TIMBER 420/4021,EMEA,Austria,Q4 2022,6713.47,22531.53,10081.875
TIMBER,TIMBER 420/4021,EMEA,Bosnia-Herz.,Q3 2022,1161.5,7702.125,720.784
TIMBER,TIMBER 420/4021,EMEA,Bosnia-Herz.,Q3 2022,1010,2935.5,2291.2005
TIMBER,TIMBER 420/4021,EMEA,Bosnia-Herz.,Q4 2022,1010,2935.5,2236.8225
TIMBER,TIMBER 420/4021,EMEA,Czech Republic,Q3 2022,0,0,-53.7605
TIMBER,TIMBER 420/4021,EMEA,Czech Republic,Q3 2022,0,0,0.0095
TIMBER,TIMBER 420/4021,EMEA,Czech Republic,Q4 2022,20.2,170.487,65.4645
TIMBER,TIMBER 420/4021,EMEA,Germany,Q3 2022,22250.3,62758.178,25974.71
TIMBER,TIMBER 420/4021,EMEA,Germany,Q3 2022,17220.5,52757.87,22790.082
TIMBER,TIMBER 420/4021,EMEA,Germany,Q3 2022,15180.3,43693.179,18238.423
TIMBER,TIMBER 420/4021,EMEA,Germany,Q4 2022,15483.3,48730.915,19666.501
TIMBER,TIMBER 420/4021,EMEA,Germany,Q4 2022,21159.5,55579.0185,22448.063
TIMBER,TIMBER 420/4021,EMEA,Germany,Q4 2022,3484.5,17800.9195,4413.51
TIMBER,TIMBER 420/4021,EMEA,Denmark,Q4 2022,0,0,-202.73
TIMBER,TIMBER 420/4021,EMEA,Estonia,Q3 2022,61852.8,15058.1248,8606.5384
TIMBER,TIMBER 420/4021,EMEA,Estonia,Q3 2022,186027.6,45877.1976,28737.5886
TIMBER,TIMBER 420/4021,EMEA,Estonia,Q3 2022,92371.2,22780.7992,11398.7028
TIMBER,TIMBER 420/4021,EMEA,Estonia,Q4 2022,61954.8,15082.9568,9466.5016
TIMBER,TIMBER 420/4021,EMEA,Estonia,Q4 2022,30824.4,7504.2304,3749.8163
TIMBER,TIMBER 420/4021,EMEA,Estonia,Q4 2022,61628.4,15003.4944,9287.4202
TIMBER,TIMBER 420/4021,EMEA,Spain,Q3 2022,37739.66,74509.5735,19566.124
TIMBER,TIMBER 420/4021,EMEA,Spain,Q3 2022,47333.65,127735.537,41466.588
TIMBER,TIMBER 420/4021,EMEA,Spain,Q3 2022,56821.59,117633.37,48986.769
TIMBER,TIMBER 420/4021,EMEA,Spain,Q4 2022,137782.18,260753.302,120053.8275
TIMBER,TIMBER 420/4021,EMEA,Spain,Q4 2022,86613.156,146279.005,61113.861
TIMBER,TIMBER 420/4021,EMEA,Spain,Q4 2022,83488.62,177891.68,74741.554
TIMBER,TIMBER 420/4021,EMEA,Finland,Q3 2022,917229.9,196559.6554,125119.6113
TIMBER,TIMBER 420/4021,EMEA,Finland,Q3 2022,827663.7,191596.2915,121328.4827
TIMBER,TIMBER 420/4021,EMEA,Finland,Q3 2022,633008.94,163332.1211,108604.6435
TIMBER,TIMBER 420/4021,EMEA,Finland,Q4 2022,587904.54,157759.151,103188.5127
TIMBER,TIMBER 420/4021,EMEA,Finland,Q4 2022,1000023.3,189897.3656,77204.8317
TIMBER,TIMBER 420/4021,EMEA,Finland,Q4 2022,787343.1,169437.2332,155659.4696
TIMBER,TIMBER 420/4021,EMEA,Finland,Q3 2022,1301588.01,1005307.167,588233.749
TIMBER,TIMBER 420/4021,EMEA,Finland,Q3 2022,1362098.12,840251.896,495837.8225
TIMBER,TIMBER 420/4021,EMEA,Finland,Q3 2022,1196456.1,809754.73,455927.154
TIMBER,TIMBER 420/4021,EMEA,Finland,Q4 2022,1262668.67,776586.3635,418140.866
TIMBER,TIMBER 420/4021,EMEA,Finland,Q4 2022,1137716.52,791674.501,415781.1895
TIMBER,TIMBER 420/4021,EMEA,Finland,Q4 2022,1024672.27,621131.5365,368685.9275
TIMBER,TIMBER 420/4021,EMEA,France,Q3 2022,22848,39847.6,19840.4479
TIMBER,TIMBER 420/4021,EMEA,France,Q3 2022,24520.8,48969.48,34092.4736
TIMBER,TIMBER 420/4021,EMEA,France,Q3 2022,1224,11358.7,10592.1381
TIMBER,TIMBER 420/4021,EMEA,France,Q4 2022,17401.2,34751.22,22697.127
TIMBER,TIMBER 420/4021,EMEA,France,Q4 2022,0,0,-1734.6801
TIMBER,TIMBER 420/4021,EMEA,France,Q3 2022,22921.95,31383.0315,9514.25
TIMBER,TIMBER 420/4021,EMEA,France,Q3 2022,21367.56,30764.952,13255.274
TIMBER,TIMBER 420/4021,EMEA,France,Q3 2022,19147.58,25078.48,6323.789
TIMBER,TIMBER 420/4021,EMEA,France,Q4 2022,19735.4,26596.694,8466.305
TIMBER,TIMBER 420/4021,EMEA,France,Q4 2022,19418.26,24161.3595,11363.273
TIMBER,TIMBER 420/4021,EMEA,France,Q4 2022,19524.31,18254.364,4116.559
TIMBER,TIMBER 420/4021,EMEA,United Kingdom,Q3 2022,137002.46,171599.64,85276.1895
TIMBER,TIMBER 420/4021,EMEA,United Kingdom,Q3 2022,112475.62,104901.489,51541.9555
TIMBER,TIMBER 420/4021,EMEA,United Kingdom,Q3 2022,109167.87,181321.123,78866.872
TIMBER,TIMBER 420/4021,EMEA,United Kingdom,Q4 2022,222619.6146,250515.0095,124920.535
TIMBER,TIMBER 420/4021,EMEA,United Kingdom,Q4 2022,167170.15,203486.4185,69603.9065
TIMBER,TIMBER 420/4021,EMEA,United Kingdom,Q4 2022,166535.4054,209529.7295,106291.9185
TIMBER,TIMBER 420/4021,EMEA,Italy,Q4 2022,0,0,2425
TIMBER,TIMBER 420/4021,EMEA,Italy,Q3 2022,39864.7,107335.0375,49489.623
TIMBER,TIMBER 420/4021,EMEA,Italy,Q3 2022,27782.92345,66894.6205,47973.347
TIMBER,TIMBER 420/4021,EMEA,Italy,Q3 2022,10201,29535.5,14822.508
TIMBER,TIMBER 420/4021,EMEA,Italy,Q4 2022,14049.1,37287.823,18769.0455
TIMBER,TIMBER 420/4021,EMEA,Italy,Q4 2022,7877.96162,32681.425,17651.5795
TIMBER,TIMBER 420/4021,EMEA,Italy,Q4 2022,19068.8,51373.3875,28623.2625
TIMBER,TIMBER 420/4021,EMEA,Kazakhstan,Q3 2022,0,0,403.4365
TIMBER,TIMBER 420/4021,EMEA,Lithuania,Q3 2022,1161.5,7592.875,3246.815
TIMBER,TIMBER 420/4021,EMEA,Lithuania,Q3 2022,0,0,-1.1115
TIMBER,TIMBER 420/4021,EMEA,Lithuania,Q4 2022,1161.5,7592.875,3224.129
TIMBER,TIMBER 420/4021,EMEA,Lithuania,Q4 2022,0,0,-0.2755
TIMBER,TIMBER 420/4021,EMEA,Latvia,Q3 2022,54366,15303.496,8400.6656
TIMBER,TIMBER 420/4021,EMEA,Norway,Q3 2022,134170.8,45372.3417,25993.7787
TIMBER,TIMBER 420/4021,EMEA,Norway,Q3 2022,66157.2,22372.2934,14676.8469
TIMBER,TIMBER 420/4021,EMEA,Norway,Q3 2022,33292.8,11258.5766,204.4954
TIMBER,TIMBER 420/4021,EMEA,Norway,Q4 2022,0,0,-4928.6379
TIMBER,TIMBER 420/4021,EMEA,Norway,Q3 2022,544.39,7527.135,3890.1835
TIMBER,TIMBER 420/4021,EMEA,Norway,Q3 2022,0,0,-0.0665
TIMBER,TIMBER 420/4021,EMEA,Norway,Q4 2022,23.23,321.195,61.978
TIMBER,TIMBER 420/4021,EMEA,Poland,Q3 2022,1224,1886.7276,985.9759
TIMBER,TIMBER 420/4021,EMEA,Poland,Q4 2022,1224,1879.86,1102.405
TIMBER,TIMBER 420/4021,EMEA,Poland,Q4 2022,1020,2246.5685,935.0994
TIMBER,TIMBER 420/4021,EMEA,Poland,Q4 2022,1224,1888.6676,704.9669
TIMBER,TIMBER 420/4021,EMEA,Poland,Q3 2022,94681.3996,157883.464,60569.3115
TIMBER,TIMBER 420/4021,EMEA,Poland,Q3 2022,79289.444,121136.172,57266.9595
TIMBER,TIMBER 420/4021,EMEA,Poland,Q3 2022,74946.6864,133646.9405,63075.9245
TIMBER,TIMBER 420/4021,EMEA,Poland,Q4 2022,72580.115,82429.581,30700.6655
TIMBER,TIMBER 420/4021,EMEA,Poland,Q4 2022,80116.735,105558.832,46432.6465
TIMBER,TIMBER 420/4021,EMEA,Poland,Q4 2022,69492.04,101459.6105,44910.3285
TIMBER,TIMBER 420/4021,EMEA,Portugal,Q3 2022,42736.13,10409.739,-40491.565
TIMBER,TIMBER 420/4021,EMEA,Portugal,Q3 2022,1010,0,-3701.3425
TIMBER,TIMBER 420/4021,EMEA,Portugal,Q4 2022,0,0,-27.398
TIMBER,TIMBER 420/4021,EMEA,Portugal,Q4 2022,1184.73,1092.5,-3778.3495
TIMBER,TIMBER 420/4021,EMEA,Portugal,Q4 2022,0,0,-345.5815
TIMBER,TIMBER 420/4021,EMEA,Serbia,Q3 2022,3585.5,11986.207,2377.9925
TIMBER,TIMBER 420/4021,EMEA,Serbia,Q3 2022,6161,21658.784,2972.6165
TIMBER,TIMBER 420/4021,EMEA,Serbia,Q3 2022,1414,4105.71,305.5485
TIMBER,TIMBER 420/4021,EMEA,Serbia,Q4 2022,4343,15760.994,4154.6445
TIMBER,TIMBER 420/4021,EMEA,Serbia,Q4 2022,4343,15760.994,5246.2135
TIMBER,TIMBER 420/4021,EMEA,Serbia,Q4 2022,2171.5,7857.8205,2706.1225
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q3 2022,730972.8,77734.2577,32845.8975
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q3 2022,1263208.8,132833.9825,37478.0743
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q3 2022,1295440.8,131300.4319,43878.7648
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q4 2022,953965.2,101702.8316,35294.905
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q4 2022,1071081.6,113017.4936,36686.3312
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q4 2022,1064023.2,106837.2453,39035.5257
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q3 2022,2323,6208.934,1565.4575
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q3 2022,4646,13672.2005,3999.785
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q3 2022,5757,19024.2915,7090.838
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q4 2022,7979,30753.495,13464.274
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q4 2022,15150,45947.434,19020.2065
TIMBER,TIMBER 420/4021,EMEA,Russian Fed.,Q4 2022,19695,59779.8805,22001.43
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q3 2022,78861.3,28906.7566,13094.6993
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q3 2022,77346.6,31663.1086,10037.6279
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q3 2022,78346.2,24129.6424,15167.0461
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q4 2022,70023,26085.2109,10380.2901
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q4 2022,86776.5,45106.1349,16411.5852
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q4 2022,33976.2,9772.7403,5998.4606
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q3 2022,388694.46,671289.095,337339.072
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q3 2022,323585.82,596142.518,280815.7155
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q3 2022,215907.7,290434.9025,146441.5595
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q4 2022,286486.5,597398.323,331136.997
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q4 2022,308807.5,492810.0965,264013.018
TIMBER,TIMBER 420/4021,EMEA,Sweden,Q4 2022,270983,546395.0935,283758.6255
TIMBER,TIMBER 420/4021,EMEA,Turkey,Q3 2022,22523,59517.5,33395.825
TIMBER,TIMBER 420/4021,EMEA,Turkey,Q3 2022,20200,47500,33956.515
TIMBER,TIMBER 420/4021,EMEA,Turkey,Q4 2022,42723,104671.95,63689.368
TIMBER,TIMBER 420/4021,EMEA,Turkey,Q4 2022,25755,82246.25,54523.331
TIMBER,TIMBER 420/4021,EMEA,Ukraine,Q3 2022,2272.5,10188.75,2532.5955
TIMBER,TIMBER 420/4021,EMEA,Ukraine,Q3 2022,5605.5,27326.75,9789.8925
TIMBER,TIMBER 420/4021,EMEA,Ukraine,Q3 2022,0,0,-77.5485
TIMBER,TIMBER 420/4021,EMEA,Ukraine,Q4 2022,4545,24975.5,10028.8745
TIMBER,TIMBER 420/4021,EMEA,Ukraine,Q4 2022,7878,37515.5,12320.3505
TIMBER,TIMBER 420/4021,EMEA,Ukraine,Q4 2022,1111,6479,3294.4955
TIMBER,TIMBER 420/4021,North America,Canada,Q3 2022,0,0,8.4972
TIMBER,TIMBER 420/4021,North America,Canada,Q3 2022,2081.9832,2822.3993,1744.5159
TIMBER,TIMBER 420/4021,North America,Canada,Q3 2022,20949.78,31012.5005,9964.5772
TIMBER,TIMBER 420/4021,North America,Canada,Q4 2022,20792.32056,31325.4225,1718.5102
TIMBER,TIMBER 420/4021,North America,Canada,Q4 2022,41787.79758,56336.7173,17674.0402
TIMBER,TIMBER 420/4021,North America,Canada,Q4 2022,38201.958,51572.5914,13457.1204
TIMBER,TIMBER 420/4021,North America,Canada,Q3 2022,173096.7078,372623.6205,215803.0355
TIMBER,TIMBER 420/4021,North America,Canada,Q3 2022,160911.2214,364211.7695,217777.4395
TIMBER,TIMBER 420/4021,North America,Canada,Q3 2022,181112.8687,341558.744,207368.6885
TIMBER,TIMBER 420/4021,North America,Canada,Q4 2022,208204.0725,440155.102,271653.2885
TIMBER,TIMBER 420/4021,North America,Canada,Q4 2022,187437.417,408823.9405,242604.5685
TIMBER,TIMBER 420/4021,North America,Canada,Q4 2022,221234.6238,458090.8645,293692.101
TIMBER,TIMBER 420/4021,North America,USA,Q3 2022,227212.4735,335538.423,119488.3927
TIMBER,TIMBER 420/4021,North America,USA,Q3 2022,163520.0515,253883.3865,118197.5846
TIMBER,TIMBER 420/4021,North America,USA,Q3 2022,202974.0524,295891.9719,127891.0856
TIMBER,TIMBER 420/4021,North America,USA,Q4 2022,74971.91148,149124.0849,62197.1081
TIMBER,TIMBER 420/4021,North America,USA,Q4 2022,80545.58622,144485.9523,49933.9219
TIMBER,TIMBER 420/4021,North America,USA,Q4 2022,89159.62596,132583.4509,45135.9721
TIMBER,TIMBER 420/4021,North America,USA,Q3 2022,452596.3146,777799.7985,446356.398
TIMBER,TIMBER 420/4021,North America,USA,Q3 2022,507061.9443,944831.715,582355.681
TIMBER,TIMBER 420/4021,North America,USA,Q3 2022,688044.0453,856631.207,492481.596
TIMBER,TIMBER 420/4021,North America,USA,Q4 2022,547355.7165,949930.327,553299.7125
TIMBER,TIMBER 420/4021,North America,USA,Q4 2022,425404.3089,692293.9465,405897.3135
TIMBER,TIMBER 420/4021,North America,USA,Q4 2022,386093.0171,708342.9615,411553.604
TIMBER,TIMBER 420/4021,South America,Brazil,Q3 2022,27160.56,46976.2755,19645.5943
TIMBER,TIMBER 420/4021,South America,Brazil,Q3 2022,20062.38,19397.1094,3781.6129
TIMBER,TIMBER 420/4021,South America,Brazil,Q3 2022,4720.56,5800.794,-347.454
TIMBER,TIMBER 420/4021,South America,Brazil,Q4 2022,7080.84,8764.5417,-2039.2601
TIMBER,TIMBER 420/4021,South America,Brazil,Q4 2022,31880.712,56598.6658,14931.9084
TIMBER,TIMBER 420/4021,South America,Brazil,Q4 2022,18876.6912,16633.7637,378.7171
TIMBER,TIMBER 420/4021,South America,Brazil,Q3 2022,2609.9309,13725.999,8207.582
TIMBER,TIMBER 420/4021,South America,Brazil,Q3 2022,6111.3787,29399.6405,15694.6555
TIMBER,TIMBER 420/4021,South America,Brazil,Q3 2022,2411.9709,8759.1425,4038.1365
TIMBER,TIMBER 420/4021,South America,Brazil,Q4 2022,5278.4418,23349.2425,11970.38
TIMBER,TIMBER 420/4021,South America,Brazil,Q4 2022,5478.2198,22579.79,10100.742
TIMBER,TIMBER 420/4021,South America,Brazil,Q4 2022,3241.5849,7953.8655,2925.734
TIMBER,TIMBER 420/4021,South America,Chile,Q3 2022,0,0,4.0255
TIMBER,TIMBER 410,Asia Pacific,China,Q3 2022,90230.22,194976.79,44445.4873
TIMBER,TIMBER 410,Asia Pacific,China,Q3 2022,94826.034,209610.7241,46314.299
TIMBER,TIMBER 410,Asia Pacific,China,Q3 2022,62479.284,128130.5592,27449.5353
TIMBER,TIMBER 410,Asia Pacific,China,Q4 2022,63970.83,144743.7783,34141.7593
TIMBER,TIMBER 410,Asia Pacific,China,Q4 2022,59503.638,140934.2197,36159.2138
TIMBER,TIMBER 410,Asia Pacific,China,Q4 2022,79119.36,180749.4799,43483.354
TIMBER,TIMBER 410,Asia Pacific,China,Q3 2022,36107.5,89861.83,36910.73
TIMBER,TIMBER 410,Asia Pacific,China,Q3 2022,40238.4,90395.464,37316.342
TIMBER,TIMBER 410,Asia Pacific,China,Q3 2022,38733.5,70893.1895,23245.2555
TIMBER,TIMBER 410,Asia Pacific,China,Q4 2022,35107.6,62454.3775,24230.111
TIMBER,TIMBER 410,Asia Pacific,China,Q4 2022,37662.9,85430.327,39872.963
TIMBER,TIMBER 410,Asia Pacific,China,Q4 2022,30986.8,49529.77,19129.5705
TIMBER,TIMBER 410,Asia Pacific,Indonesia,Q3 2022,1361.3992,2598.307,296.248
TIMBER,TIMBER 410,Asia Pacific,Indonesia,Q3 2022,7170.8788,12897.0385,-2795.926
TIMBER,TIMBER 410,Asia Pacific,Indonesia,Q3 2022,1384.8514,3181.93,1361.2075
TIMBER,TIMBER 410,Asia Pacific,Indonesia,Q4 2022,1578.5492,3579.0015,1851.9585
TIMBER,TIMBER 410,Asia Pacific,Indonesia,Q4 2022,193.2029,334.9035,-505.077
TIMBER,TIMBER 410,Asia Pacific,Indonesia,Q4 2022,6117.8023,6895.5845,2083.141
TIMBER,TIMBER 410,Asia Pacific,India,Q3 2022,858.5,3230,1433.3125
TIMBER,TIMBER 410,Asia Pacific,India,Q3 2022,0,0,-43.5765
TIMBER,TIMBER 410,Asia Pacific,India,Q3 2022,858.5,3230,783.7025
TIMBER,TIMBER 410,Asia Pacific,India,Q4 2022,858.5,3230,1457.5565
TIMBER,TIMBER 410,Asia Pacific,India,Q4 2022,858.5,0,-1673.083
TIMBER,TIMBER 410,Asia Pacific,Japan,Q3 2022,2020,4086.653,-165.737
TIMBER,TIMBER 410,Asia Pacific,Japan,Q3 2022,0,0,189.3825
TIMBER,TIMBER 410,Asia Pacific,Japan,Q3 2022,6060,12039.8345,2375.1615
TIMBER,TIMBER 410,Asia Pacific,Japan,Q4 2022,17170,25324.416,3281.167
TIMBER,TIMBER 410,Asia Pacific,Japan,Q4 2022,-2020,-2769.212,815.0335
TIMBER,TIMBER 410,Asia Pacific,Japan,Q4 2022,0,0,-99.37
TIMBER,TIMBER 410,Asia Pacific,South Korea,Q3 2022,11958.4,12209.4095,-120.2225
TIMBER,TIMBER 410,Asia Pacific,South Korea,Q3 2022,10605,10297.848,-25.6215
TIMBER,TIMBER 410,Asia Pacific,South Korea,Q3 2022,11534.2,12023.979,739.176
TIMBER,TIMBER 410,Asia Pacific,South Korea,Q4 2022,11948.3,12404.0455,323.0285
TIMBER,TIMBER 410,Asia Pacific,South Korea,Q4 2022,9251.6,9721.4165,573.8475
TIMBER,TIMBER 410,Asia Pacific,South Korea,Q4 2022,8139.59,8537.1465,178.9515
TIMBER,TIMBER 410,Asia Pacific,Laos,Q3 2022,0,0,-2311.9562
TIMBER,TIMBER 410,Asia Pacific,Malaysia,Q4 2022,28280,45220.0475,20552.832
TIMBER,TIMBER 410,Asia Pacific,Malaysia,Q4 2022,0,0,38.2565
TIMBER,TIMBER 410,Asia Pacific,Thailand,Q3 2022,0,0,54.3588
TIMBER,TIMBER 410,Asia Pacific,Thailand,Q3 2022,18360,25184.1682,9174.0078
TIMBER,TIMBER 410,Asia Pacific,Thailand,Q3 2022,18360,24543.0661,8770.6042
TIMBER,TIMBER 410,Asia Pacific,Thailand,Q4 2022,18360,25082.6868,9248.0188
TIMBER,TIMBER 410,Asia Pacific,Thailand,Q4 2022,0,-307.5579,-313.1742
TIMBER,TIMBER 410,Asia Pacific,Thailand,Q3 2022,2020,3007.5955,724.9355
TIMBER,TIMBER 410,Asia Pacific,Thailand,Q4 2022,4444,6633.565,1685.4805
TIMBER,TIMBER 410,Asia Pacific,Thailand,Q4 2022,6060,10868.2185,1948.355
TIMBER,TIMBER 410,Asia Pacific,Thailand,Q4 2022,0,0,-2.6315
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q3 2022,14443.2,25844.5442,5641.4618
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q3 2022,59155.92,181655.6248,69473.1751
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q4 2022,30736.68,75362.8502,18523.1782
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q4 2022,39921.78,97778.4638,28995.7541
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q4 2022,0,0,4956.7
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q3 2022,13036.07,25078.1095,7157.737
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q3 2022,13036.07,25393.652,7181.5915
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q3 2022,2936.07,10727.761,3227.397
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q4 2022,12120,20073.291,4879.96
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q4 2022,13036.07,25402.354,7079.248
TIMBER,TIMBER 410,Asia Pacific,Taiwan,Q4 2022,12120,20423.233,4975.7675
TIMBER,TIMBER 410,Asia Pacific,Vietnam,Q3 2022,4488,14237.9025,4125.9629
